episode_id,total_timesteps,deadlock,total_meals,throughput,fairness,meals_per_philosopher
0,30,False,16,0.5333333333333333,0.3437499999999998,8;1;6;1;0
1,30,False,19,0.6333333333333333,0.7894736842105262,5;4;3;5;2
2,30,False,15,0.5,0.8666666666666667,3;3;3;4;2
3,30,False,17,0.5666666666666667,0.5588235294117646,6;3;1;6;1
4,30,False,16,0.5333333333333333,0.53125,7;3;4;1;1
5,30,False,19,0.6333333333333333,0.736842105263158,6;4;4;4;1
6,1,True,0,0.0,1.0,0;0;0;0;0
7,30,False,17,0.5666666666666667,0.6176470588235294,5;3;2;6;1
8,30,False,17,0.5666666666666667,0.7058823529411764,6;2;3;4;2
9,30,False,19,0.6333333333333333,0.736842105263158,6;2;5;3;3
10,30,False,16,0.5333333333333333,0.4375,5;3;1;7;0
11,30,False,18,0.6,0.6944444444444444,6;4;3;4;1
12,30,False,17,0.5666666666666667,0.5588235294117646,6;2;5;4;0
13,30,False,16,0.5333333333333333,0.5624999999999999,7;2;4;2;1
14,30,False,17,0.5666666666666667,0.7352941176470587,4;4;3;5;1
15,30,False,16,0.5333333333333333,0.59375,7;2;3;3;1
16,30,False,16,0.5333333333333333,0.59375,7;3;2;1;3
17,30,False,16,0.5333333333333333,0.5624999999999999,5;5;0;5;1
18,30,False,16,0.5333333333333333,0.6875,6;3;3;1;3
19,30,False,16,0.5333333333333333,0.4999999999999998,7;2;3;4;0
