episode_id,total_timesteps,deadlock,total_meals,throughput,fairness,meals_per_philosopher
0,30,False,6,0.2,0.8333333333333334,2;1;1;1;1
1,30,False,6,0.2,0.8333333333333334,2;1;1;1;1
2,30,False,5,0.16666666666666666,0.5999999999999999,2;1;1;1;0
3,30,False,5,0.16666666666666666,0.5999999999999999,1;2;0;1;1
4,30,False,5,0.16666666666666666,0.5999999999999999,2;1;1;1;0
5,30,False,5,0.16666666666666666,0.5999999999999999,1;2;0;1;1
6,30,False,6,0.2,0.8333333333333334,2;1;1;1;1
7,30,False,6,0.2,0.8333333333333334,2;1;1;1;1
8,30,False,5,0.16666666666666666,1.0,1;1;1;1;1
9,30,False,5,0.16666666666666666,0.5999999999999999,2;1;1;0;1
10,30,False,4,0.13333333333333333,0.75,0;1;1;1;1
11,30,False,6,0.2,0.5833333333333331,0;2;1;1;2
12,30,False,6,0.2,0.8333333333333334,1;1;1;2;1
13,30,False,6,0.2,0.8333333333333334,1;2;1;1;1
14,30,False,6,0.2,0.5833333333333331,2;0;1;2;1
15,30,False,6,0.2,0.8333333333333334,2;1;1;1;1
16,30,False,6,0.2,0.5833333333333331,2;1;0;2;1
17,30,False,6,0.2,0.8333333333333334,2;1;1;1;1
18,30,False,6,0.2,0.5833333333333331,2;1;0;2;1
19,30,False,6,0.2,0.8333333333333334,2;1;1;1;1
